year,type,country,activity,sex,fatal,species,especies
1975,Unprovoked,australia,Scuba diving for abalone,M,Y,white shark,white shark
1975,Unprovoked,usa,Free diving,M,N,unknown,
1975,Unprovoked,australia,Surfing,M,N, shark,
1975,Unprovoked,usa,Scuba diving for abalone (at surface),M,N,"white shark, m [] ",white shark
1975,Unprovoked,usa,Hookah diving for abalone,M,N,"white shark,  to ",white shark
1975,Unprovoked,usa,Swimming,F,N,m [] shark,
1975,Provoked,australia,Spearfishing,M,N,m [] whaler shark,
1975,Unprovoked,usa,Surfing,M,N,unknown,
1975,Unprovoked,usa,Swimming ,M,N, shark,
1975,Unprovoked,usa,Standing,F,N,unknown,
1975,Unprovoked,usa,Swimming near his boat,M,N,unknown,
1975,Unprovoked,usa,Surfing,M,N,unknown,
1975,Provoked,usa,Unknown,M,N,unknown,
1975,Unprovoked,usa,Surfing,M,N,unknown,
1975,Unprovoked,usa,Bathing,F,N,unknown,
1975,Invalid,italy,Scuba diving,M,Unknown,invalid,
1975,Invalid,south africa,Unknown,M,Unknown,shark involvement prior to death was not confirmed,
1975,Unprovoked,south africa,Spearfishing Competition,M,N,"white shark, kg [lb]",white shark
1975,Invalid,south africa,Swimming,M,Unknown,shark involvement prior to death was not confirmed,
1975,Unprovoked,australia,Unknown,F,N,unknown,
1975,Unprovoked,usa,Floating in inner tube,M,N, shark,
1975,Provoked,australia,Diving & force-feeding the shark,Unknown,N,"bronze whaler shark, ",
1975,Provoked,south africa,Attempting to drag hooked shark ashore by its tail,M,N,m []  shark,
1975,Sea Disaster,bangladesh,Ferry capsized,Unknown,Y,unknown,
1975,Unprovoked,south africa,Surfing,M,N,m [] shark,
1975,Boat,south africa,Unknown,Unknown,N,"mako shark, m [] ",mako shark
1975,Unprovoked,australia,Swimming underwater from crayfish cage to a fishing bait,M,Y,"white shark, m [] ",white shark
1975,Unprovoked,australia,Crayfishing,M,N,"carpet shark,  ",
1975,Unprovoked,australia,Unknown,M,N,unknown,
1975,Provoked,south africa,Fishing,M,N,"copper shark, kg [b] ",
1975,Unprovoked,australia,Surfing,M,Y,unknown,
1975,Unprovoked,bermuda,Spearfishing,M,N, blue shark,blue shark
1975,Unprovoked,reunion,Unknown,M,Y,unknown,
1974,Unprovoked,australia,Unknown,Unknown,N,unknown,
1974,Unprovoked,usa,Standing,M,N,unknown,
1974,Unprovoked,usa,Surfing,M,N,"white shark, m to m [ to ] ",white shark
1974,Unprovoked,usa,Hookah diving for abalone,M,N,"white shark, m to m ",white shark
1974,Unprovoked,israel,Swimming,F,N,"shortfin mako shark, m [] ",mako shark
1974,Unprovoked,usa,Scuba diving (but on surface),M,N,"white shark, m to m [to ] ",white shark
1974,Unprovoked,usa,Scuba diving (but on surface),M,N,"white shark, m to m [to ] ",white shark
1974,Sea Disaster,australia,3.3 m fishing boat sank. Treveluwe & Peter Hodgson (wearing lifejackets) were drifting in the current,M,N,unknown,
1974,Unprovoked,usa,Surfing,M,N,"white shark, m ",white shark
1974,Unprovoked,hong kong,Freedom Swimming,M,N,unknown,
1974,Unprovoked,hong kong,Freedom swimming,M,Y,unknown,
1974,Unprovoked,hong kong,Freedom swimming,M,N,unknown,
1974,Unprovoked,hong kong,Freedom swimming,M,N,unknown,
1974,Unprovoked,croatia,Unknown,M,Y,"white shark, m [] ",white shark
1974,Unprovoked,usa,Surfing,M,N,"white shark, m ",white shark
1974,Unprovoked,usa,Free diving for abalone (submerged),M,N,"white shark, m [] ",white shark
1974,Unprovoked,usa,Swimming,M,Y,small sharks',
1974,Sea Disaster,usa,Adrift after the sinking of the motor yacht Princess Dianne,M,Y,m [] sharks,
1974,Unprovoked,usa,Swimming,F,N,unknown,
1974,Unprovoked,usa,Free diving (but on surface),M,N,"white shark, m []",white shark
1974,Sea Disaster,brazil,Fishing boat swamped in a storm,M,Y,unknown,
1974,Unprovoked,south africa,Spearfishing,M,N,"raggedtooth shark, m [] ",raggedtooth shark
1974,Unprovoked,south africa,Standing,M,N,unknown,
1974,Unprovoked,usa,Swimming,F,N,unknown,
1974,Unprovoked,south africa,Surfing,M,N,juvenile dusky shark,
1974,Unprovoked,south africa,Surfing,M,N,m [] shark,
1974,Boat,south africa,Fishing for kob,Unknown,N,white shark,white shark
1974,Unprovoked,south africa,Swimming,M,N,unknown,
1974,Unprovoked,south africa,Swimming,M,N,unknown,
1974,Boat,south africa,Fishing for red fish,Unknown,N,m white shark,white shark
1974,Boat,south africa,Fishing for kob,Unknown,N,white shark,white shark
1974,Unprovoked,south africa,Sitting,M,N,"raggedtooth shark, m ",raggedtooth shark
1974,Unprovoked,australia,Diving for abalone,M,Y,white shark,white shark
1974,Unprovoked,south africa,Swimming,M,N,m to m [  to ] shark,
1974,Unprovoked,mozambique,Swimming,M,Y,unknown,
1974,Unprovoked,mozambique,Swimming,M,Y,unknown,
1974,Unprovoked,australia,Spearfishing,M,N,"bronze whaler shark,  ",
1974,Unprovoked,croatia,Unknown,Unknown,Y,unknown,
1973,Unprovoked,mozambique,Spearfishing,M,N,unknown,
1973,Unprovoked,mozambique,Swimming ,M,Y,unknown,
1973,Unprovoked,philippines,Swimming,M,Y,unknown,
1973,Unprovoked,usa,Swimming,M,N,unknown,
1973,Unprovoked,mexico,Swimming alongside yacht Mexico Fiesta,M,Y,unknown,
1973,Unprovoked,australia,Unknown,Unknown,N,unknown,
1973,Unprovoked,usa,Surfing,M,N,unknown,
1973,Unprovoked,australia,Unknown,M,N,unknown,
1973,Sea Disaster,south africa,Being pulled to shore from wreck of 25-ton fishing vessel Alan S,M,Y,unknown,
1973,Unprovoked,bahamas,"Free diving, Spearfishing",M,N, to  bull shark,bull shark
1973,Unprovoked,hong kong,Freedom Swimming,M,Y,unknown,
1973,Unprovoked,mexico,"Free diving, Spearfishing",M,Y,white shark,white shark
1973,Unprovoked,egypt,Unknown,M,N,tiger shark,tiger shark
1973,Unprovoked,australia,Unknown,Unknown,Unknown,unknown,
1973,Unprovoked,australia,Surfing,M,N, shark,
1973,Unprovoked,usa,Crabbing (spearing crabs),M,N,m to m [ to ]  blacktip shark,blacktip shark
1973,Unprovoked,hong kong,Freedom Swimming,M,N,unknown,
1973,Unprovoked,mexico,Wading,M,Y,unknown,
1973,Unprovoked,australia,Unknown,M,N,unknown,
1973,Unprovoked,mozambique,Spearfishing,M,Y,unknown,
1973,Unprovoked,south africa,Spearfishing,M,N,"m shark, possibly a dusky or blacktip shark",blacktip shark
1973,Unprovoked,mexico,Swimming,Unknown,Y,unknown,
1973,Provoked,south africa,Fishing from paddleski,M,N,m shark,
1973,Unprovoked,usa,Surfing,M,N,m to m [ to ] shark observed in area,
1973,Unprovoked,palau,Scuba diving (submerged),M,N,tiger shark,tiger shark
1973,Unprovoked,palau,Scuba diving & U/W photography,M,N,grey reef shark,reef shark
1973,Unprovoked,south africa,Surfing,M,N,unknown,
1972,Unprovoked,south africa,Treading water,M,N,unknown,
1972,Unprovoked,mozambique,Swimming,M,N,m to m shark,
1972,Unprovoked,mexico,Body surfing,M,Y,unknown,
1972,Unprovoked,south africa,Swimming,M,N,"white shark, > m []",white shark
1972,Unprovoked,australia,Unknown,M,N,unknown,
1972,Provoked,australia,Unknown,Unknown,N,unknown,
1972,Unprovoked,reunion,Spearfishing,Unknown,Y,unknown,
1972,Unprovoked,australia,Spearfishing,M,N,unknown,
1972,Unprovoked,australia,Surfing,M,N,"bronze whaler shark,  ",
1972,Unprovoked,usa,Scuba diving,M,Y,oceanic whitetip shark x 2,whitetip shark
1972,Unprovoked,usa,Surfing,M,N,unknown,
1972,Unprovoked,new zealand,Swimming,M,N,unknown,
1972,Unprovoked,usa,Surfing,M,N,"white shark, m [] ",white shark
1972,Invalid,mozambique,Swimming,F,Unknown,questionable incident,
1972,Unprovoked,usa,Surfing,M,N,unknown,
1972,Unprovoked,usa,Spearfishing,M,N,m [] shark,
1972,Unprovoked,australia,Diving for abalone,M,N,"white shark, ",white shark
1972,Invalid,usa,Diving,Unknown,Unknown,questionable incident,
1972,Unprovoked,australia,Unknown,M,Y,unknown,
1972,Unprovoked,australia,Unknown,M,Y,unknown,
1972,Unprovoked,usa,Surfing,M,N, shark,
1972,Unprovoked,usa,Free diving for abalone,M,N,"white shark, m to m [ to ] ",white shark
1972,Unprovoked,french polynesia,Spearfishing,M,N,m grey reef shark,reef shark
1972,Unprovoked,western samoa,Swimming,M,Y,thought to involve a tiger shark,tiger shark
1972,Unprovoked,australia,Unknown,F,N,unknown,
1972,Unprovoked,mozambique,Swimming,M,Y,unknown,
1972,Provoked,pacific ocean,Fishing,M,N,unknown,
1972,Unprovoked,usa,Spearfishing,M,N,unknown,
1972,Unprovoked,australia,Surfing,M,N, shark,
1972,Unprovoked,australia,Unknown,Unknown,N,unknown,
1972,Unprovoked,south africa,Swimming,M,Y,unknown,
1972,Unprovoked,south africa,Sitting in shallows,F,N,zambesi shark,
1972,Unprovoked,mozambique,Standing,M,N,"white shark, m [] ",white shark
1972,Unprovoked,france,Swimming,Unknown,N,white shark,white shark
1972,Unprovoked,marshall islands,"Free diving, collecting shells",M,N,m [] grey reef shark,reef shark
1971,Unprovoked,australia,Unknown,Unknown,N,unknown,
1971,Unprovoked,south africa,Swimming,F,N,"white shark, m []rk",white shark
1971,Unprovoked,australia,Unknown,M,Y,unknown,
1971,Unprovoked,hong kong,Freedom Swimming,M,N,unknown,
1971,Provoked,australia,Unknown,Unknown,N,unknown,
1971,Unprovoked,usa,Surfing,M,N, to  shark,
1971,Unprovoked,south africa,Swimming,M,N,m to m shark,
1971,Unprovoked,usa,Scuba diving,M,N,"white shark, m to m [ to ]  ",white shark
1971,Unprovoked,usa,Surfing,Unknown,N,unknown,
1971,Unprovoked,croatia,Swimming,M,Y,white shark,white shark
1971,Unprovoked,australia,Fishing,M,Y,unknown,
1971,Provoked,australia,Scuba diving & feeding fish,M,N,"grey nurse shark, ",nurse shark
1971,Unprovoked,usa,Wading,M,N,unknown,
1971,Unprovoked,usa,Hookah diving (submerged),M,N,"white shark, m to m [ to ] ",white shark
1971,Unprovoked,south africa,Surfing,M,N,"white shark, m [], species identity confirmed by witnesses & tooth pattern in leg & board ",white shark
1971,Unprovoked,british isles,Scuba diving,M,N,m  porbeagle shark,
1971,Unprovoked,kenya,Swimming,M,N,m [] shark,
1971,Unprovoked,south africa,Swimming,M,Y,white shark according to tooth pattern and witnesses,white shark
1971,Unprovoked,mexico,Surfing,M,Y,unknown,
1971,Unprovoked,venezuela,Unknown,M,Y,unknown,
1971,Unprovoked,venezuela,Unknown,M,Y,unknown,
1971,Sea Disaster,mozambique,Wreck of the 1689-ton Portuguese  coaster Angoche,Unknown,Y,unknown,
1971,Unprovoked,new zealand,Surfing,M,N,"white shark, m [] ",white shark
1971,Unprovoked,australia,Swimming,M,N,unknown,
1971,Unprovoked,australia,Surfing,M,N,white shark,white shark
1971,Unprovoked,iran,Unknown,M,N,unknown,
1971,Unprovoked,iran,Unknown,M,N,unknown,
1970,Unprovoked,mozambique,Fishing for prawns,M,Y,unknown,
1970,Unprovoked,mozambique,Fishing for prawns,M,Y,unknown,
1970,Unprovoked,micronesia,Fishing,M,N,m shark,
1970,Sea Disaster,usa,Shipwreck,M,N,unknown,
1970,Unprovoked,unknown,Unknown,M,N,unknown,
1970,Unprovoked,usa,Body surfing,M,N,unknown,
1970,Unprovoked,usa,Surfing,M,N,unknown,
1970,Unprovoked,micronesia,Diving,M,N,to m c. albimarginatus,
1970,Provoked,palau,Spearfishing,M,N,m shark,
1970,Unprovoked,usa,Floating on a raft,M,N,unknown,
1970,Provoked,australia,Unknown,M,N,unknown,
1970,Unprovoked,usa,Swimming,M,N,"""dog shark""",
1970,Unprovoked,usa,Scuba diving,M,N,unknown,
1970,Invalid,unknown,Sea Disaster Sinking of ferryboat Christina,Unknown,Unknown,shark involvement prior to death was not confirmed,
1970,Unprovoked,unknown,Unknown,M,N,mako shark,mako shark
1970,Provoked,usa,Fishing,M,N, shark,
1970,Provoked,south africa,Scuba Diving,M,N,"raggedtooth shark, m [], year-old, captive female ",raggedtooth shark
1970,Unprovoked,grenada,Wading,M,Y,unknown,
1970,Unprovoked,grenada,Wading,M,Y,unknown,
1970,Sea Disaster,philippines,Motor launch Baby Princesa capsized with 22 people on board,Unknown,Y,unknown,
1970,Unprovoked,grenada,Swimming,M,Y,unknown,
1970,Provoked,unknown,Freediving,M,N,wobbegong shark ,wobbegong shark
1970,Unprovoked,solomon islands,Swimming,M,Unknown,wobbegong shark,wobbegong shark
1970,Invalid,usa,Body surfing,M,Unknown,shark involvement prior to death was not confirmed,
1970,Unprovoked,usa,Wading,M,N,unknown,
1970,Unprovoked,unknown,Wading,F,N,carpet shark,
1970,Unprovoked,mozambique,Swimming,M,N,unknown,
1970,Unprovoked,mozambique,Swimming,M,N,zambesi shark,
1970,Unprovoked,mozambique,Swimming,M,N,zambesi shark,
1970,Unprovoked,mozambique,Swimming,M,N,zambesi shark,
1970,Sea Disaster,egypt,Air disaster,M,Y,unknown,
1970,Unprovoked,mexico,Swimming,M,N,unknown,
1970,Unprovoked,england,Attempted to return injured shark to the sea,M,N, blue shark,blue shark
1970,Unprovoked,papua new guinea,Freediving,M,N,unknown,
1970,Unprovoked,sri lanka,Spearfishing / freediving,M,N,unknown,
1970,Unprovoked,spain,Spearfishing,M,N,blue shark,blue shark
1970,Boat,italy,Fishing on a boat,M,N,white shark,white shark
1970,Unprovoked,croatia,Spearfishing,M,Unknown,white shark,white shark
1970,Unprovoked,iraq,Washing cooking pans,F,N,unknown,
1970,Unprovoked,iraq,Washing clothes on stairs,F,N,unknown,
1970,Unprovoked,iraq,Swimming,M,Y,unknown,
1970,Unprovoked,iraq,"Fishing, trying to catch the end of his fishing line",M,N,unknown,
1969,Unprovoked,australia,Swimming,M,N,unknown,
1969,Unprovoked,usa,Scuba diving for lobsters,M,N,>m [] shark,
1969,Provoked,australia,Unknown,M,N,unknown,
1969,Unprovoked,usa,Diving,M,N,oceanic whitetip shark,whitetip shark
1969,Unprovoked,usa,Free diving for abalone,M,N,"white shark, m m [ to ] ",white shark
1969,Unprovoked,usa,Floating on his back,M,N,unknown,
1969,Provoked,usa,Fishing,M,N,unknown,
1969,Unprovoked,usa,Surfing,M,N,unknown,
1969,Unprovoked,usa,Body surfing,M,N, shark,
1969,Unprovoked,unknown,Unknown,M,N,unknown,
1969,Provoked,england,Unknown,M,N,unknown,
1969,Provoked,usa,Unknown,M,N,nurse shark,nurse shark
1969,Unprovoked,usa,Freediving for abalone (at surface),M,N,"white shark, m [] ",white shark
1969,Unprovoked,usa,Wading,M,Unknown,unknown,
1969,Unprovoked,jamaica,Diving,M,N,unknown,
1969,Unprovoked,usa,Wading,M,N,unknown,
1969,Provoked,usa,Surf-fishing,M,N, to  shark,
1969,Provoked,usa,Diving,M,N,nurse shark,nurse shark
1969,Unprovoked,dominican republic,Surfing,M,Unknown,unknown,
1969,Unprovoked,australia,Unknown,Unknown,N,unknown,
1969,Invalid,australia,Netting pilchards,M,Unknown,"considered a ""doubtful"" incident",
1969,Provoked,usa,Fishing,M,N,"lemon shark,  ",lemon shark
1969,Provoked,australia,Unknown,M,N,mako shark,mako shark
1969,Unprovoked,usa,Surfing,M,N,"white shark, identified by tooth fragments in surfboard",white shark
1969,Provoked,australia,Fishing,M,N,gill shark,
1969,Invalid,australia,Hard hat diving,M,Unknown,questionable incident,
1969,Unprovoked,australia,Freediving,M,N,unknown,
1969,Unprovoked,australia,Unknown,M,N,carpet shark,
1969,Provoked,bahamas,Sight-seeing,Unknown,N, shark,
1968,Invalid,south africa,Freediving,M,Unknown,questionable incident,
1968,Provoked,australia,Feeding mullet to sharks,M,N,"grey nurse shark,  ",nurse shark
1968,Unprovoked,new zealand,Surfing,M,N,white shark,white shark
1968,Unprovoked,australia,Unknown,M,N,white shark,white shark
1968,Unprovoked,south africa,Spearfishing,M,N,"scalloped hammerhead sharks, m & m [ & ]",
1968,Invalid,south africa,Unknown,M,Unknown,questionable incident,
1968,Boat,south africa,Fishing,M,N,"kg ""blackfin"" shark",
1968,Sea Disaster,papua new guinea,Wreck of the Storm King,Unknown,Unknown,shark involvement prior to death was not confirmed,
1968,Provoked,australia,Unknown,M,N,unknown,
1968,Provoked,bahamas,Unknown,M,N,unknown,
1968,Unprovoked,usa,Spearfishing using Scuba,M,N,m [] bull shark,bull shark
1968,Sea Disaster,philippines,Sinking of the ferryboat Dumaguete ,Unknown,N,unknown,
1968,Invalid,usa,Surfing,Unknown,Unknown,shark involvement not confirmed,
1968,Unprovoked,new zealand,Spearfishing,M,Y,"white shark, m [], (tooth fragment recovered)",white shark
1968,Unprovoked,usa,Playing with a frisbee in the shallows,Unknown,N,a small hammerhead shark,hammerhead shark
1968,Unprovoked,usa,Standing,M,N,unknown,
1968,Unprovoked,french polynesia,Swimming,M,N,unknown,
1968,Unprovoked,malaysia,Leaving the water,Unknown,N,unknown,
1968,Unprovoked,columbia,Dynamite fishing,M,N,m shark,
1968,Unprovoked,usa,Free diving,M,N,"white shark, m [] ",white shark
1968,Unprovoked,usa,Wading,M,N,unknown,
1968,Unprovoked,usa,Spearfishing using Scuba,M,N, [] shark,
1968,Unprovoked,bahamas,Small boat with 2 men onboard hit a submerged coral formation. Men began swimming to shore,M,Y,unknown,
1968,Invalid,mexico,Unknown,M,Unknown,not authenticated,
1968,Unprovoked,bahamas,Spearfishing,M,N,m to m [ to ] caribbean reef shark ,reef shark
1968,Unprovoked,usa,Clamming,M,N,unknown,
1968,Unprovoked,england,Unknown,M,N,blue shark,blue shark
1968,Invalid,tanzania,Schooner sank during a storm,Unknown,Unknown,shark involvement not confirmed,
1968,Unprovoked,papua new guinea,Standing,M,N,unknown,
1968,Invalid,usa,Wading,M,Unknown,shark involvement not confirmed,
1968,Unprovoked,usa,Unknown,M,N,m [] silky shark,silky shark
1968,Unprovoked,australia,"Diving. Shark swallowed his hand, so he threw his other around the shark and went shark-back riding for 30 yards until the shark opened its jaws",M,N,"bronze whaler shark, m [] ",
1968,Unprovoked,papua new guinea,Swimming,M,Y,unknown,
1968,Provoked,australia,Unknown,M,N,"""blue whaler"" (galeolamna)",
1968,Unprovoked,south africa,Wading & pushing dinghy toward  the shallows,M,N,m to  [ to ] shark,
1968,Unprovoked,usa,Surfing,M,N,unknown,
1968,Invalid,usa,Treading water,M,Unknown,invalid,
1968,Unprovoked,usa,Surfing,M,N,unknown,
1968,Unprovoked,australia,Swimming,F,N,unknown,
1968,Provoked,new zealand,Picking up shark by the tail,F,N, shark,
1968,Unprovoked,australia,Spearfishing,M,N,"bronze whaler shark, m [] ",
1968,Unprovoked,australia,Unknown,Unknown,N,unknown,
1968,Unprovoked,mozambique,Diving,Unknown,N,unknown,
1968,Unprovoked,papua new guinea,Swimming,Unknown,Y,unknown,
1968,Unprovoked,costa rica,Swimming after his canoe capsized,M,Y,unknown,
1968,Invalid,usa,Diving,Unknown,Unknown,questionable incident,
1968,Invalid,usa,Surfing,Unknown,Unknown,questionable incident,
1967,Unprovoked,south africa,Surfing,M,N,m to m [ to ] shark,
1967,Invalid,papua new guinea,Spearfishing,M,Unknown,questionable incident,
1967,Unprovoked,fiji,Unknown,M,N,unknown,
1967,Unprovoked,australia,Swimming,M,Y,unknown,
1967,Provoked,usa,Unknown,M,N,unknown,
1967,Provoked,australia,Freediving,M,N,grey nurse shark,nurse shark
1967,Unprovoked,australia,Unknown,M,N,grey nurse shark,nurse shark
1967,Provoked,fiji,Freediving,M,N,unknown,
1967,Sea Disaster,philippines,Sinking of the M/V Mindoro during a typhoon,Unknown,Y,unknown,
1967,Invalid,south africa,Unknown,F,Unknown,shark involvement prior to death was not confirmed,
1967,Unprovoked,mexico,Swimming,Unknown,Y,unknown,
1967,Unprovoked,usa,Standing on sandbar,M,N,small blacktip shark,blacktip shark
1967,Unprovoked,tonga,Swimming,M,N,unknown,
1967,Invalid,usa,Boat capsized between O'ahu & Molokai,M,Unknown,shark involvement prior to death was not confirmed,
1967,Provoked,italy,Scuba diving,M,Unknown,m shark,
